iso3,country_name,year,income_group,cptpp_member,cptpp_ratification_year,post_treatment,years_since_treatment,gdp_per_capita_usd,ln_gdp_per_capita,population,ln_population,merch_trade_pct_gdp,fdi_inflows_pct_gdp,health_exp_per_capita_usd,health_exp_pct_gdp,rd_expenditure_pct_gdp,researchers_per_million,scientific_journal_articles,high_tech_exports_usd,patent_apps_resident,patent_apps_nonresident,patent_apps_total,ln_patent_apps_total,ln_patent_resident,ln_patent_nonresident,patent_apps_per_million,patent_resident_per_million,nonresident_share,wipo_pharma_grants,ln_wipo_pharma_grants,wipo_biotech_grants,ln_wipo_biotech_grants,wipo_pharma_bio_grants,pharma_share_total,epo_granted_patents,ln_epo_grants,epo_patent_apps,ln_epo_apps
BRN,Brunei,2012,HIC,1,2023.0,0,-11.0,46968.5971164922,10.757234510925263,405557.0,12.913016709859948,87.0044848469347,4.54055753809902,869.36553955,1.85097206,,,88.89,70721764.0,20.0,11.0,31.0,3.4339872044851463,2.995732273553991,2.3978952727983707,76.43808391915316,49.31489285106655,0.3548387096774194,,,0.0,0.0,0.0,,,,,
BRN,Brunei,2013,HIC,1,2023.0,0,-10.0,44003.0644273461,10.692014556551271,411202.0,12.926839856924492,83.2258027175127,4.28670084809197,835.32452393,1.898314,,,91.17,56850707.0,20.0,15.0,35.0,3.555348061489413,2.995732273553991,2.70805020110221,85.11631752763849,48.63789573007914,0.4285714285714285,,,0.0,0.0,0.0,,,,,
BRN,Brunei,2014,HIC,1,2023.0,0,-9.0,41026.5084247957,10.621973683711252,416750.0,12.94024180061304,82.5135523685886,3.35660901155102,785.41210938,1.91436803,,,146.38,61147373.0,26.0,91.0,117.0,4.762173934797756,3.258096538021482,4.51085950651685,280.74385122975406,62.387522495500896,0.7777777777777778,,,0.0,0.0,0.0,,,,,
BRN,Brunei,2015,HIC,1,2023.0,0,-8.0,30625.1287744656,10.329576152718698,422212.0,12.953262836541,74.1050271021937,1.32471179544033,731.04980469,2.38708901,,,147.24,79880356.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,
BRN,Brunei,2016,HIC,1,2023.0,0,-7.0,26663.2972950602,10.191043265569652,427564.0,12.965859263756226,66.2616115308554,-1.32059047324396,679.46929932,2.54828691,,,212.13,75587694.0,16.0,73.0,89.0,4.48863636973214,2.772588722239781,4.290459441148391,208.15597197144757,37.42129833194563,0.8202247191011236,,,0.0,0.0,0.0,,3.0,1.0986122886681098,,
BRN,Brunei,2017,HIC,1,2023.0,0,-6.0,28024.3824580252,10.24083021230151,432772.0,12.977966309412354,71.3710427477108,3.85818821585897,636.22973633,2.27022862,,,187.9,159194395.0,8.0,99.0,107.0,4.672828834461906,2.079441541679836,4.59511985013459,247.24335215771816,18.485484273474253,0.9252336448598132,,,0.0,0.0,0.0,,0.0,0.0,,
BRN,Brunei,2018,HIC,1,2023.0,0,-5.0,30988.1190267227,10.341359152802978,437810.0,12.989540305290165,79.1484669200874,3.80486552830842,748.69073486,2.41600895,0.27764,,269.52,115050.0,26.0,95.0,121.0,4.795790545596741,3.258096538021482,4.553876891600541,276.3755967200384,59.38649185719832,0.7851239669421488,,,0.0,0.0,0.0,,0.0,0.0,,
BRN,Brunei,2019,HIC,1,2023.0,0,-4.0,30426.5730656528,10.32307161958089,442680.0,13.00060244037872,90.1461714138483,2.77118007919324,678.81982422,2.23100758,,,215.19,47341781.0,8.0,133.0,141.0,4.948759890378168,2.079441541679836,4.890349128221754,318.5145025752236,18.07174482696304,0.9432624113475178,,,1.0,0.0,1.0,,0.0,0.0,,
BRN,Brunei,2020,HIC,1,2023.0,0,-3.0,26834.3592233943,10.19743840593546,447404.0,13.011217268543572,99.5435568178474,4.71057565284031,658.38983154,2.45359564,,,257.49,15965130.0,5.0,115.0,120.0,4.787491742782046,1.6094379124341005,4.74493212836325,268.2139632189252,11.17558180078855,0.9583333333333334,,,0.0,0.0,0.0,,1.0,0.0,,
BRN,Brunei,2021,HIC,1,2023.0,0,-2.0,31006.9636289785,10.34196709143388,451721.0,13.020820011595893,140.170668913353,1.47404982867232,665.87030029,2.14748693,,,302.38,30923034.0,2.0,137.0,139.0,4.934473933130692,0.6931471805599453,4.919980925828125,307.7120612059214,4.427511672027645,0.9856115107913668,,,1.0,0.0,1.0,,0.0,0.0,,
BRN,Brunei,2022,HIC,1,2023.0,0,-1.0,36632.9280952155,10.508702789657384,455370.0,13.028865554289014,140.358773586077,-1.73946797718401,648.55499268,1.77042186,,506.18125,375.4,28422821.0,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,
BRN,Brunei,2023,HIC,1,2023.0,1,0.0,32890.5491812019,10.40094063655668,458949.0,13.036694371758276,124.047002229659,-0.37050451622702,733.00543213,2.2286067,,,501.5,25220521.0,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,
BRN,Brunei,2024,HIC,1,2023.0,1,1.0,33153.4738913513,10.408902783226198,462721.0,13.04487955964431,120.938866345641,0.189449066349964,,,,,,28950881.0,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,
CAN,Canada,2005,HIC,1,2018.0,0,-13.0,36383.9671341396,10.501883493244543,32242732.0,17.28880321146661,58.2111695607368,2.17814542268079,3268.46850586,9.03529835,1.97127,4234.36344,47389.28,,5183.0,34705.0,39888.0,10.59383080576334,8.553139318189707,10.454639047773684,1237.1160111370216,160.7494054784191,0.8700611712795828,274.0,5.6131281063880705,193.0,5.262690188904886,467.0,0.006869233854793422,,,,
CAN,Canada,2006,HIC,1,2018.0,0,-12.0,40504.8490329826,10.609176975137109,32571193.0,17.298938805381106,56.6348027400702,4.87400358632515,3758.35961914,9.33188725,1.94304,4315.13916,50033.51,,5522.0,36516.0,42038.0,10.646329250119924,8.6164953924901,10.505505799684972,1290.6496854444354,169.5363138832526,0.8686426566439888,334.0,5.811140992976701,212.0,5.356586274672012,546.0,0.007945192444930776,,,,
CAN,Canada,2007,HIC,1,2018.0,0,-11.0,44660.0838892281,10.706835403789787,32888886.0,17.308645347114272,55.2062727140195,8.20055904886214,4187.87255859,9.4346962,1.90358,4596.69506,51356.88,30533466009.0,4998.0,35133.0,40131.0,10.599904381963697,8.516793111394898,10.466896138710249,1220.1994315040042,151.96622956460126,0.8754578754578755,323.0,5.777652323222656,236.0,5.4638318050256105,559.0,0.008048640701701927,,,,
CAN,Canada,2008,HIC,1,2018.0,0,-10.0,46710.3654423328,10.75172137710787,33247298.0,17.319484058606214,56.3738376289344,4.51512624244061,4454.11621094,9.59427929,1.85578,4725.99112,53099.7,30132655640.0,5061.0,37028.0,42089.0,10.647541702869878,8.529319371214077,10.519429662187102,1265.937460541906,152.2228964290572,0.8797548052935447,370.0,5.91350300563827,257.0,5.54907608489522,627.0,0.008790895483380455,,,,
CAN,Canada,2009,HIC,1,2018.0,0,-9.0,40874.9612318547,10.618272959742953,33630069.0,17.330931135453866,46.9946130651795,1.52412827089472,4355.83056641,10.70402527,1.91742,4466.14043,55233.35,25646491962.0,5067.0,32410.0,37477.0,10.531482690459336,8.53050420547591,10.386222296135593,1114.3896255461143,150.6687363620931,0.8647970755396643,330.0,5.799092654460526,227.0,5.424950017481403,557.0,0.008805400645729381,,,,
CAN,Canada,2010,HIC,1,2018.0,0,-8.0,47560.8378831258,10.76976496804074,34005902.0,17.342044655751035,48.8559306712359,1.83724977084563,5060.88818359,10.70066547,1.82504,4664.07888,56042.72,26567981070.0,4550.0,30899.0,35449.0,10.475850322817688,8.422882511944996,10.338479099902614,1042.4366923129992,133.80030325324114,0.8716465908770347,366.0,5.902633333401366,265.0,5.579729825986222,631.0,0.010324691810770403,,,,
CAN,Canada,2011,HIC,1,2018.0,0,-7.0,52224.1237767406,10.86329980843319,34339221.0,17.351798728260746,51.0208426545432,2.13782226222103,5399.98779297,10.40518665,1.78714,4802.7188,57031.1,27501347864.0,4754.0,30357.0,35111.0,10.46626975067086,8.46674164792014,10.32078241239787,1022.4751458397964,138.44227858284845,0.864600837344422,349.0,5.855071922202427,264.0,5.575949103146316,613.0,0.009939904873116688,,,,
CAN,Canada,2012,HIC,1,2018.0,0,-6.0,52670.1429540952,10.871804026620234,34713395.0,17.36263619348411,50.968532812397,2.70017935331081,5518.5703125,10.5407114,1.77303,4652.42914,59027.18,33113402476.0,4709.0,30533.0,35242.0,10.469993832128676,8.457230850243555,10.326563344903953,1015.227695245596,135.65368642277713,0.8663810226434369,440.0,6.0867747269123065,293.0,5.680172609017068,733.0,0.012485103002099767,,,,
CAN,Canada,2013,HIC,1,2018.0,0,-5.0,52637.7313222622,10.871188467089112,35080992.0,17.373170003289644,50.5850308071045,3.62983069806946,5460.03173828,10.43559265,1.70624,4647.61399,59395.91,32182263706.0,4567.0,30174.0,34741.0,10.455675824642752,8.426611813185,10.31473590540002,990.3083698431332,130.18446000614807,0.868541492760715,479.0,6.171700597410915,283.0,5.645446897643238,762.0,0.013787743588267464,,,,
CAN,Canada,2014,HIC,1,2018.0,0,-4.0,50960.8942086685,10.83881383735796,35434066.0,17.38318423175861,52.6993277036701,3.55389980711924,5209.93164063,10.28115654,1.71482,4564.22043,59960.13,28787810893.0,4198.0,31283.0,35481.0,10.476752620919228,8.342363500380579,10.350830097988764,1001.3245445780906,118.47356157207588,0.8816831543643077,515.0,6.244166900663736,257.0,5.54907608489522,772.0,0.01451481074377836,,,,
CAN,Canada,2015,HIC,1,2018.0,0,-3.0,43594.2379080706,10.682680262531704,35704498.0,17.390787233211,53.9788240854467,3.85389066466467,4658.83789063,10.76397896,1.6936,4545.96875,60588.44,28242770992.0,4277.0,32687.0,36964.0,10.517699745007931,8.361007108226909,10.394732724323177,1035.275723523686,119.78882884727857,0.8842928254517909,478.0,6.169610732491456,266.0,5.583496308781699,744.0,0.012931500919813873,,,,
CAN,Canada,2016,HIC,1,2018.0,0,-2.0,42314.1033623905,10.652875722287137,36110803.0,17.4021026306137,52.5479692547157,2.23834791127678,4647.14892578,11.05626965,1.72903,4400.49278,60472.16,26203266317.0,4078.0,30667.0,34745.0,10.455790955748428,8.3133619511344,10.330942436869211,962.1774403632064,112.9301943243965,0.8826305943301195,477.0,6.1675164908883415,255.0,5.541263545158426,732.0,0.013728594042308246,996.0,6.903747257584598,,
CAN,Canada,2017,HIC,1,2018.0,0,-1.0,45129.7335281051,10.71729658826351,36545075.0,17.414056988158855,52.405989550316,1.5375171282853,4894.7734375,10.9242115,1.68702,4429.05796,61097.54,26938349605.0,4053.0,30969.0,35022.0,10.463731714431846,8.307212626628308,10.3407419831337,958.3233855724744,110.90413687754096,0.8842727428473531,457.0,6.124683390894205,269.0,5.594711379601839,726.0,0.013048940665867169,1220.0,7.106606137727303,,
CAN,Canada,2018,HIC,1,2018.0,1,0.0,46539.2177903178,10.748050629459298,37072620.0,17.42838924972679,53.4053547326974,2.46930986353956,5052.90185547,10.92262077,1.7372,4715.91861,62472.64,30480481649.0,4349.0,31812.0,36161.0,10.49573646899098,8.37770121259764,10.367598856077024,975.4098847073662,117.31029530688689,0.8797323082879345,482.0,6.1779441140506,271.0,5.602118820879701,753.0,0.013329277398302038,1581.0,7.365812837209472,,
CAN,Canada,2019,HIC,1,2018.0,1,1.0,46352.9695208927,10.744040636274953,37618495.0,17.443006375720604,52.2908103849606,2.80676080429286,5098.88720703,11.04823494,1.75578,4850.93689,63284.54,36788635481.0,4238.0,32250.0,36488.0,10.504738718391536,8.351846738828245,10.38127332222392,969.948425634784,112.65735112475924,0.8838522253891691,466.0,6.144185634125646,282.0,5.641907070938114,748.0,0.012771322078491559,1683.0,7.428333194190806,,
CAN,Canada,2020,HIC,1,2018.0,1,2.0,43537.8981198851,10.6813870589307,38028638.0,17.453850065431926,49.0282895400636,1.75896848026439,5646.19433594,13.01732922,1.93413,5155.65021,64548.83,30705829277.0,4452.0,30113.0,34565.0,10.450596888379366,8.401108712395436,10.312712251185442,908.920272138066,117.06966733859888,0.8711991899320122,444.0,6.095824562432225,281.0,5.638354669333745,725.0,0.012845363807319543,1427.0,7.2633296174768365,,
CAN,Canada,2021,HIC,1,2018.0,1,3.0,52886.6407813788,10.875906048739488,38239864.0,17.459389089655794,50.2337854083859,2.97618405526996,6511.46972656,12.38106632,1.87064,5507.58596,68647.82,35218428012.0,4710.0,32445.0,37155.0,10.52285363059157,8.457443187010464,10.387301627055267,971.6300246256106,123.16989411887027,0.8732337505046427,482.0,6.1779441140506,308.0,5.730099782973574,790.0,0.012972682007805141,1131.0,7.030857476116121,,
CAN,Canada,2022,HIC,1,2018.0,1,4.0,56496.9275340663,10.94194153572786,38950132.0,17.477792719235495,53.9755106317041,2.30686661821278,6252.34033203,11.08119678,1.81291,5624.26883,66751.03,36895712941.0,,,,,,,,,,395.0,5.978885764901122,257.0,5.54907608489522,652.0,,726.0,6.587550014824796,,
CAN,Canada,2023,HIC,1,2018.0,1,5.0,54847.5370112652,10.912312560616128,40049088.0,17.505616459683786,51.9418738740167,1.99841597173847,6186.65234375,11.18692875,1.81048,,63719.9,41530542798.0,,,,,,,,,,372.0,5.918893854273146,260.0,5.560681631015528,632.0,,1002.0,6.90975328164481,,
CAN,Canada,2024,HIC,1,2018.0,1,6.0,55015.7066917734,10.915373999659543,41262329.0,17.53546051093627,50.2556700600909,2.77756440541293,6377.96875,11.3095665,1.7908,,,36001612663.0,,,,,,,,,,365.0,5.8998973535824915,220.0,5.393627546352362,585.0,,1026.0,6.933423025730715,,
CHL,Chile,2005,HIC,1,2023.0,0,-18.0,7480.32330998636,8.920031293294633,16348778.0,16.609663712453198,60.5114822964338,4.89870698303569,495.56002808,6.62372065,,,2518.15,,361.0,2646.0,3007.0,8.008698182988528,5.8888779583328805,7.880804344674901,183.92811988761488,22.08116105069137,0.8799467908214167,1.0,0.0,1.0,0.0,2.0,0.0003325573661456601,,,,
CHL,Chile,2006,HIC,1,2023.0,0,-17.0,9318.65655296121,9.139773750611525,16509195.0,16.6194280563793,63.1069811418201,3.0910197191962,565.8493042,6.07235622,,,3102.29,,291.0,2924.0,3215.0,8.07558263667172,5.673323267171493,7.980707820869669,194.73996157898677,17.62654084587407,0.9094867807153966,2.0,0.6931471805599453,4.0,1.3862943611198906,6.0,0.0006220839813374805,,,,
CHL,Chile,2007,HIC,1,2023.0,0,-16.0,10346.4138184533,9.244395247680954,16671581.0,16.629216091261643,66.7489603794906,6.11348994449279,643.05963135,6.21259642,0.31143,334.61639,3236.19,650978627.0,403.0,3403.0,3806.0,8.244334047856094,5.998936561946683,8.132412674500905,228.29268561871845,24.172872386848013,0.8941145559642669,1.0,0.0,3.0,1.0986122886681098,4.0,0.0002627430373095113,,,,
CHL,Chile,2008,HIC,1,2023.0,0,-15.0,10683.2188772511,9.27642946010548,16838988.0,16.6392074699608,70.7619928054058,10.4571112913238,719.07501221,6.73954487,0.37492,355.67666,3664.19,656558020.0,531.0,3421.0,3952.0,8.281977058867758,6.274762021241939,8.137688184977605,234.69343882185797,31.53396154210693,0.8656376518218624,2.0,0.6931471805599453,4.0,1.3862943611198906,6.0,0.0005060728744939271,,,,
CHL,Chile,2009,HIC,1,2023.0,0,-14.0,10098.8017167286,9.220172053882784,17009731.0,16.649296150020074,57.2070095414428,7.42256247898025,730.63336182,7.25026846,0.35403,287.11073,3837.94,475672103.0,343.0,1374.0,1717.0,7.448333860897476,5.83773044716594,7.2254814727822945,100.94221948601069,20.16492794624441,0.8002329644729179,1.0,0.0,7.0,1.9459101490553132,8.0,0.0005824111822947001,,,,
CHL,Chile,2010,HIC,1,2023.0,0,-13.0,12632.8704724192,9.444057463664135,17181464.0,16.659341686256464,60.0392877133367,6.84144686828522,861.72436523,6.81958389,0.33165,318.2091,4090.43,541804285.0,328.0,748.0,1076.0,6.98100574072173,5.793013608384144,6.617402977974478,62.62562957382445,19.09034061358217,0.6951672862453532,4.0,1.3862943611198906,6.0,1.791759469228055,10.0,0.0037174721189591076,,,,
CHL,Chile,2011,HIC,1,2023.0,0,-12.0,14487.3927832032,9.58103408697891,17351816.0,16.669207727467665,62.1097149183926,10.4897738058645,984.4486084,6.79947519,0.35288,352.01898,4386.74,554621392.0,339.0,2453.0,2792.0,7.934513463882263,5.82600010738045,7.8050670442584895,160.9053484661202,19.536860003586945,0.8785816618911175,6.0,1.791759469228055,7.0,1.9459101490553132,13.0,0.002148997134670487,,,,
CHL,Chile,2012,HIC,1,2023.0,0,-11.0,15241.9069981119,9.631803952522098,17519119.0,16.67880335682004,59.1196062514428,11.9097449981544,1070.51293945,7.01951265,0.36213,389.87508,4871.85,578366368.0,336.0,2683.0,3019.0,8.012680929706839,5.817111159963204,7.894690850425624,172.32601707882685,19.179046617583907,0.8887048691619741,6.0,1.791759469228055,8.0,2.0794415416798357,14.0,0.001987413050679033,,,,
CHL,Chile,2013,HIC,1,2023.0,0,-10.0,15683.5486369155,9.66036758442858,17687006.0,16.688340803649076,56.2818325475018,7.61396398974862,1171.77038574,7.47552681,0.39031,334.78846,4894.72,696431125.0,340.0,2732.0,3072.0,8.030084094267563,5.828945617610208,7.912789220690681,173.6868297551321,19.22315173071124,0.8893229166666666,8.0,2.0794415416798357,12.0,2.4849066497880004,20.0,0.0026041666666666665,,,,
CHL,Chile,2014,HIC,1,2023.0,0,-9.0,14529.6767206336,9.58394850722071,17864195.0,16.698308988250883,56.9873796176495,9.83500371419039,1138.66113281,7.84150171,0.37668,426.80476,5580.79,731680359.0,452.0,2653.0,3105.0,8.040768994367578,6.113682179832232,7.88344635413774,173.81135841833344,25.30200773110683,0.8544283413848631,17.0,2.833213344056216,12.0,2.4849066497880004,29.0,0.005475040257648953,,,,
CHL,Chile,2015,HIC,1,2023.0,0,-8.0,13433.9202987032,9.505538153004624,18047625.0,16.708524655138525,51.3189595344577,7.32780348711267,1122.13378906,8.3513937,0.38296,455.29183,5788.72,580229395.0,443.0,2831.0,3274.0,8.09376775793108,6.093569770045136,7.9483852851118995,181.4089111448182,24.54616604677901,0.8646915088576664,16.0,2.772588722239781,9.0,2.1972245773362196,25.0,0.004886988393402566,,,,
CHL,Chile,2016,HIC,1,2023.0,0,-7.0,13649.8520452803,9.521483961380758,18267221.0,16.72061880950501,48.16381541128,4.55707488153847,1167.89306641,8.55767059,0.37103,495.36438,6371.23,720871030.0,386.0,2521.0,2907.0,7.9748769005588755,5.955837369464831,7.83241092718792,159.13750646581656,21.130745612592083,0.8672170622635019,12.0,2.4849066497880004,8.0,2.0794415416798357,20.0,0.0041279669762641896,17.0,2.833213344056216,,
CHL,Chile,2017,HIC,1,2023.0,0,-6.0,14879.9086227187,9.607767167421905,18558868.0,16.73645829208297,48.5427963375166,1.89647029836548,1353.69274902,9.090518,0.35679,494.62971,6637.65,634869020.0,425.0,2469.0,2894.0,7.970394907191429,6.052089168924417,7.81156848934518,155.9362349039823,22.900103605456973,0.8531444367657222,22.0,3.091042453358316,12.0,2.4849066497880004,34.0,0.007601935038009675,17.0,2.833213344056216,,
CHL,Chile,2018,HIC,1,2023.0,0,-5.0,15659.4808675628,9.658831818775823,18893191.0,16.754312150568744,50.5145105937982,2.68461345207245,1430.70263672,9.15040398,0.36916,523.65457,7148.06,667789266.0,406.0,2694.0,3100.0,8.039157390473237,6.0063531596017325,7.898782356970309,164.08027632812264,21.489223286844453,0.8690322580645161,16.0,2.772588722239781,13.0,2.5649493574615367,29.0,0.005161290322580645,20.0,2.995732273553991,,
CHL,Chile,2019,HIC,1,2023.0,0,-4.0,14496.9345640362,9.58169249668174,19197744.0,16.770303330094343,49.8184678570293,4.87915172452024,1348.99401855,9.30968475,0.34243,507.31033,7479.71,672148298.0,438.0,2799.0,3237.0,8.082402253926244,6.082218910376446,7.937017489515454,168.613562093546,22.81518078374209,0.8646895273401297,11.0,2.3978952727983707,14.0,2.6390573296152584,25.0,0.003398208217485326,17.0,2.833213344056216,,
CHL,Chile,2020,HIC,1,2023.0,0,-3.0,13117.9930230086,9.48174007998958,19370624.0,16.779268249629396,52.4313477149101,4.50500989019161,1270.97814941,9.69734573,0.33525,515.32026,8380.99,1368060499.0,372.0,2433.0,2805.0,7.9391588179567965,5.918893854273146,7.796880342783522,144.80689935440387,19.204337454487785,0.8673796791443851,8.0,2.0794415416798357,18.0,2.8903717578961645,26.0,0.00285204991087344,20.0,2.995732273553991,,
CHL,Chile,2021,HIC,1,2023.0,0,-2.0,16216.1840860289,9.693765040190543,19456334.0,16.78368323054147,59.2676889406802,4.81031437211446,1576.69287109,9.72450161,0.36063,638.83802,9319.43,1264185464.0,402.0,2680.0,3082.0,8.033334015880062,5.996452088619021,7.893572073504902,158.40599775887893,20.661651881592903,0.8695652173913043,19.0,2.9444389791664403,12.0,2.4849066497880004,31.0,0.006164828033744322,24.0,3.1780538303479458,,
CHL,Chile,2022,HIC,1,2023.0,0,-1.0,15399.1044717559,9.642064635526191,19553036.0,16.78864112645641,67.4754267831451,6.2344860828365,1541.37927246,10.0053072,0.39205,707.0557,8443.63,1400540500.0,,,,,,,,,,13.0,2.5649493574615367,11.0,2.3978952727983707,24.0,,17.0,2.833213344056216,,
CHL,Chile,2023,HIC,1,2023.0,1,0.0,17081.5180740049,9.745752343604009,19658835.0,16.794037413552125,53.0734195771835,5.72340675956374,1736.52038574,10.17470455,,,8573.42,1841775193.0,,,,,,,,,,10.0,2.302585092994046,12.0,2.4849066497880004,22.0,,20.0,2.995732273553991,,
CHL,Chile,2024,HIC,1,2023.0,1,1.0,16658.9652720351,9.720703805270718,19764771.0,16.799411668508693,55.7081476578321,3.97989457086765,1759.70605469,10.53092575,,,,1076634941.0,,,,,,,,,,9.0,2.1972245773362196,10.0,2.302585092994046,19.0,,17.0,2.833213344056216,,
COL,Colombia,2005,UMC,0,,0,,3456.06610874512,8.14788625842882,42128977.0,17.55624635167605,29.1166523327745,7.02979401438219,209.68319702,6.06710577,0.16557,,979.32,,99.0,1662.0,1761.0,7.473637108496206,4.59511985013459,7.415776975415394,41.80020796612271,2.349926512575893,0.9437819420783644,1.0,0.0,0.0,0.0,1.0,0.0005678591709256105,,,,
